	ID	Periode	IDRegent	IDFunctie	IDCollege	Begindag	Beginmaand	Beginjaar	Einddag	Eindmaand	Eindjaar	Vertegenwoordigend	provinciaal	Opmerkingen	stand	regio	lokaal
6149	8149	3	7733	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	30.0
6150	8150	3	3625	1	91.0	22.0	10.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	30.0
6151	8151	3	7805	1	91.0	5.0	10.0	1852.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	30.0
6152	8152	3	7806	1	91.0	25.0	9.0	1850.0	5.0	7.0	1853.0	0	0.0		0.0	0.0	65.0
6153	8153	3	7807	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	65.0
6154	8154	3	7808	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	65.0
6155	8155	3	7636	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	65.0
6156	8156	3	3624	1	91.0	25.0	9.0	1850.0			1853.0	0	0.0	Eind: ontslag.	0.0	0.0	65.0
6157	8157	3	7809	1	91.0	25.0	9.0	1850.0	1.0	7.0	1856.0	0	0.0		0.0	0.0	65.0
6158	8158	3	7810	1	91.0	7.0	10.0	1850.0	8.0	3.0	1853.0	0	0.0	Gekozen in plaats van J.P.P. van Zuylen van Nijevelt, die de benoeming niet had aangenomen.	0.0	0.0	65.0
6159	8159	3	7811	1	91.0	2.0	7.0	1851.0	8.0	3.0	1853.0	0	0.0	De in 1850 gekozen W.J.C. Putman Cramer nam de benoeming niet aan.	0.0	0.0	65.0
6160	8160	3	7750	1	91.0	8.0	3.0	1853.0	1.0	7.0	1862.0	0	0.0		0.0	0.0	65.0
6161	8161	3	7812	1	91.0	8.0	3.0	1853.0	5.0	7.0	1853.0	0	0.0		0.0	0.0	65.0
6162	8162	3	7715	1	91.0	5.0	7.0	1853.0	5.0	7.0	1859.0	0	0.0		0.0	0.0	65.0
6163	8163	3	7813	1	91.0	5.0	7.0	1853.0	11.0	5.0	1860.0	0	0.0		0.0	0.0	65.0
6164	8164	3	7806	1	91.0	1.0	7.0	1856.0			1866.0	0	0.0		0.0	0.0	65.0
6165	8165	3	7814	1	91.0	5.0	7.0	1859.0			1888.0	0	0.0		0.0	0.0	65.0
6166	8166	3	7815	1	91.0	3.0	7.0	1860.0	3.0	12.0	1863.0	0	0.0		0.0	0.0	65.0
6167	8167	3	7816	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	49.0
6168	8168	3	7750	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	49.0
6169	8169	3	7817	1	91.0	5.0	11.0	1850.0	1.0	7.0	1856.0	0	0.0		0.0	0.0	49.0
6170	8170	3	3363	1	91.0	25.0	9.0	1850.0	5.0	7.0	1853.0	0	0.0		0.0	0.0	49.0
6171	8171	3	7818	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	49.0
6172	8172	3	7819	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	49.0
6173	8173	3	7752	1	91.0	25.0	9.0	1850.0			1852.0	0	0.0	Eind: ontslag (na de zomervergadering).	0.0	0.0	49.0
6174	8174	3	7820	1	91.0	25.0	9.0	1850.0	3.0	7.0	1877.0	0	0.0		0.0	0.0	49.0
6175	8175	3	7812	1	91.0	5.0	10.0	1852.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	49.0
6176	8176	3	7821	1	91.0	8.0	3.0	1853.0	7.0	7.0	1874.0	0	0.0		0.0	0.0	49.0
6177	8177	3	3624	1	91.0	5.0	7.0	1853.0	18.0	11.0	1859.0	0	0.0	Einddatum: ontslag (datum ontslagbrief).	0.0	0.0	49.0
6178	8178	3	7629	1	91.0	1.0	7.0	1856.0	7.0	7.0	1868.0	0	0.0		0.0	0.0	49.0
6179	8179	3	7822	1	91.0	3.0	7.0	1860.0			1865.0	0	0.0		0.0	0.0	49.0
6180	8180	3	7767	1	91.0	26.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	16.0
6181	8181	3	7663	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	16.0
6182	8182	3	6980	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	16.0
6183	8183	3	2838	1	91.0	25.0	9.0	1850.0			1850.0	0	0.0	Niet toegelaten wegens lidmaatschap van de Eerste Kamer.	0.0	0.0	16.0
6184	8184	3	7763	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	16.0
6185	8185	3	7608	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	16.0
6186	8186	3	7625	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	16.0
6187	8187	3	7665	1	91.0	5.0	11.0	1851.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	16.0
6188	8188	3	7823	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	21.0
6189	8189	3	7773	1	91.0	25.0	9.0	1850.0		10.0	1850.0	0	0.0	Eind: ontslag.	0.0	0.0	21.0
6190	8190	3	7824	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	21.0
6191	8191	3	7605	1	91.0	25.0	9.0	1850.0	1.0	7.0	1856.0	0	0.0		0.0	0.0	21.0
6192	8192	3	7776	1	91.0	25.0	9.0	1850.0	4.0	7.0	1865.0	0	0.0		0.0	0.0	21.0
6193	8193	3	7783	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	21.0
6194	8194	3	7825	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	21.0
6195	8195	3	7826	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	21.0
6196	8196	3	7826	1	91.0	8.0	3.0	1853.0			1856.0	0	0.0	Einddatum: mogelijk in 1856 overleden.	0.0	0.0	242.0
6197	8197	3	4015	1	91.0	2.0	7.0	1851.0			1853.0	0	0.0	Eind: ontslag.	0.0	0.0	21.0
6198	8198	3	7635	1	91.0	8.0	3.0	1853.0	2.0	7.0	1889.0	0	0.0		0.0	0.0	21.0
6199	8199	3	7827	1	91.0	1.0	7.0	1856.0	7.0	7.0	1874.0	0	0.0		0.0	0.0	21.0
6200	8200	3	7828	1	91.0	25.0	9.0	1850.0	5.0	7.0	1853.0	0	0.0		0.0	0.0	44.0
6201	8201	3	7829	1	91.0	19.0	7.0	1851.0	5.0	7.0	1853.0	0		Op 25-9-1850 niet toegelaten.	0.0	0.0	44.0
6202	8202	3	7696	1	91.0	25.0	9.0	1850.0	1.0	7.0	1856.0	0	0.0		0.0	0.0	44.0
6203	8203	3	7786	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	44.0
6204	8204	3	7830	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	44.0
6205	8205	3	7781	1	91.0	8.0	11.0	1850.0	1.0	7.0	1856.0	0	0.0		0.0	0.0	44.0
6206	8206	3	7831	1	91.0	25.0	11.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	44.0
6207	8207	3	7832	1	91.0	26.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	44.0
6208	8208	3	7833	1	91.0	5.0	7.0	1853.0	4.0	7.0	1871.0	0	0.0		0.0	0.0	44.0
6209	8209	3	7834	1	91.0	5.0	7.0	1853.0	9.0	12.0	1871.0	0	0.0		0.0	0.0	44.0
6210	8210	3	7835	1	91.0	1.0	7.0	1856.0	6.0	7.0	1886.0	0	0.0		0.0	0.0	44.0
6211	8211	3	7836	1	91.0	2.0	7.0	1856.0	6.0	7.0	1886.0	0	0.0		0.0	0.0	44.0
6212	8212	3	7792	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	61.0
6213	8213	3	7837	1	91.0	7.0	10.0	1850.0			1860.0	0	0.0		0.0	0.0	61.0
6214	8214	3	7794	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	61.0
6215	8215	3	7656	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	61.0
6216	8216	3	7772	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	61.0
6217	8217	3	7838	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	61.0
6218	8218	3	7839	1	91.0	25.0	9.0	1850.0			1852.0	0	0.0	Eind: ontslag (voor de wintervergadering van 1852).	0.0	0.0	61.0
6219	8219	3	7840	1	91.0	25.0	9.0	1850.0	8.0	3.0	1853.0	0	0.0		0.0	0.0	61.0
6220	8220	3	7634	1	91.0	8.0	3.0	1853.0			1870.0	0	0.0		0.0	0.0	61.0
6221	8221	3	7841	1	91.0	6.0	11.0	1860.0	1.0	7.0	1862.0	0	0.0		0.0	0.0	61.0
6222	8222	3	7735	1	91.0	8.0	3.0	1853.0	31.0	3.0	1864.0	0	0.0		0.0	0.0	242.0
6223	8223	3	7798	1	91.0	8.0	3.0	1853.0	5.0	7.0	1853.0	0	0.0		0.0	0.0	242.0
6224	8224	3	7733	1	91.0	8.0	3.0	1853.0	11.0	4.0	1881.0	0	0.0		0.0	0.0	242.0
6225	8225	3	7842	1	91.0	5.0	7.0	1853.0			1871.0	0	0.0		0.0	0.0	242.0
6226	8226	3	7843	1	91.0	5.0	7.0	1857.0			1872.0	0	0.0		0.0	0.0	242.0
6227	8227	3	7676	1	91.0	8.0	3.0	1853.0			1862.0	0	0.0		0.0	0.0	245.0
6228	8228	3	7683	1	91.0	8.0	3.0	1853.0			1879.0	0	0.0		0.0	0.0	245.0
6229	8229	3	7804	1	91.0	8.0	3.0	1853.0	25.0	3.0	1866.0	0	0.0		0.0	0.0	242.0
6230	8230	3	7803	1	91.0	8.0	3.0	1853.0			1869.0	0	0.0		0.0	0.0	242.0
6231	8231	3	7805	1	91.0	8.0	3.0	1853.0	1.0	7.0	1856.0	0	0.0		0.0	0.0	244.0
6232	8232	3	3625	1	91.0	8.0	3.0	1853.0			1853.0	0	0.0		0.0	0.0	244.0
6233	8233	3	7636	1	91.0	8.0	3.0	1853.0	1.0	7.0	1853.0	0	0.0		0.0	0.0	244.0
6234	8234	3	7811	1	91.0	8.0	3.0	1853.0			1853.0	0	0.0		0.0	0.0	244.0
6235	8235	3	7739	1	91.0	5.0	7.0	1853.0	5.0	3.0	1860.0	0	0.0	Einddatum: ontslag (datum ontslagbrief).	0.0	0.0	244.0
6236	8236	3	7844	1	91.0	5.0	7.0	1853.0			1862.0	0	0.0		0.0	0.0	244.0
6237	8237	3	7845	1	91.0	1.0	7.0	1856.0			1879.0	0	0.0		0.0	0.0	244.0
6238	8238	3	7846	1	91.0	1.0	7.0	1856.0			1895.0	0	0.0		0.0	0.0	244.0
6239	8239	3	7847	1	91.0	3.0	7.0	1860.0	4.0	7.0	1865.0	0	0.0		0.0	0.0	244.0
6240	8240	3	7799	1	91.0	8.0	3.0	1853.0	2.0	7.0	1889.0	0	0.0	In de vergadering van 6-7-1853 niet toegelaten, 1-11-1853 wel.	0.0	0.0	246.0
6241	8241	3	7810	1	91.0	8.0	3.0	1853.0	1.0	7.0	1856.0	0	0.0		0.0	0.0	246.0
6242	8242	3	7807	1	91.0	8.0	3.0	1853.0	1.0	7.0	1856.0	0	0.0		0.0	0.0	246.0
6243	8243	3	7808	1	91.0	8.0	3.0	1853.0			1853.0	0	0.0		0.0	0.0	246.0
6244	8244	3	7743	1	91.0	5.0	7.0	1853.0			1887.0	0	0.0		0.0	0.0	246.0
6245	8245	3	7633	1	91.0	1.0	7.0	1856.0	5.0	12.0	1859.0	0	0.0		0.0	0.0	246.0
6246	8246	3	7631	1	91.0	1.0	7.0	1856.0	27.0	2.0	1860.0	0	0.0	Einddatum: ontslag (datum ontslagbrief).	0.0	0.0	246.0
6247	8247	3	7848	1	91.0	8.0	3.0	1860.0			1880.0	0	0.0		0.0	0.0	246.0
6248	8248	3	7849	1	91.0	3.0	7.0	1860.0	7.0	7.0	1874.0	0	0.0		0.0	0.0	246.0
6249	8249	3	7819	1	91.0	8.0	3.0	1853.0			1892.0	0	0.0	Eindjaar mogelijk 1891.	0.0	0.0	241.0
6250	8250	3	7816	1	91.0	8.0	3.0	1853.0	3.0	7.0	1877.0	0	0.0		0.0	0.0	241.0
6251	8251	3	7818	1	91.0	8.0	3.0	1853.0	17.0	4.0	1882.0	0	0.0		0.0	0.0	241.0
6252	8252	3	6980	1	91.0	8.0	3.0	1853.0	14.0	5.0	1860.0	0	0.0	Einddatum: ontslag (datum ontslagbrief).	0.0	0.0	241.0
6253	8253	3	7850	1	91.0	3.0	7.0	1860.0	11.0	1.0	1885.0	0	0.0		0.0	0.0	241.0
6254	8254	3	7830	1	91.0	8.0	3.0	1853.0	4.0	7.0	1853.0	0	0.0		0.0	0.0	248.0
6255	8255	3	7763	1	91.0	8.0	3.0	1853.0			1870.0	0	0.0		0.0	0.0	248.0
6256	8256	3	7625	1	91.0	8.0	3.0	1853.0		1.0	1858.0	0	0.0	Eind: ontslag.	0.0	0.0	248.0
6257	8257	3	7767	1	91.0	8.0	3.0	1853.0			1853.0	0	0.0		0.0	0.0	248.0
6258	8258	3	7641	1	91.0	8.0	3.0	1853.0	1.0	7.0	1856.0	0	0.0		0.0	0.0	248.0
6259	8259	3	7851	1	91.0	5.0	7.0	1853.0	3.0	7.0	1877.0	0	0.0		0.0	0.0	248.0
6260	8260	3	7852	1	91.0	5.0	7.0	1853.0	2.0	7.0	1889.0	0	0.0		0.0	0.0	248.0
6261	8261	3	7853	1	91.0	1.0	7.0	1856.0			1889.0	0	0.0		0.0	0.0	248.0
6262	8262	3	7854	1	91.0	6.0	7.0	1858.0	6.0	9.0	1875.0	0	0.0		0.0	0.0	248.0
6263	8263	3	7608	1	91.0	8.0	3.0	1853.0			1853.0	0	0.0		0.0	0.0	226.0
6264	8264	3	7665	1	91.0	8.0	3.0	1853.0			1870.0	0	0.0		0.0	0.0	226.0
6265	8265	3	7663	1	91.0	8.0	3.0	1853.0	28.0	1.0	1858.0	0	0.0		0.0	0.0	226.0
6266	8266	3	7855	1	91.0	1.0	11.0	1853.0			1884.0	0	0.0		0.0	0.0	226.0
6267	8267	3	7856	1	91.0	6.0	7.0	1858.0	15.0	1.0	1884.0	0	0.0		0.0	0.0	226.0
6268	8268	3	7825	1	91.0	8.0	3.0	1853.0	5.0	7.0	1859.0	0	0.0		0.0	0.0	55.0
6269	8269	3	7823	1	91.0	8.0	3.0	1853.0	21.0	4.0	1873.0	0	0.0		0.0	0.0	55.0
6270	8270	3	7824	1	91.0	8.0	3.0	1853.0	3.0	3.0	1874.0	0	0.0		0.0	0.0	55.0
6271	8271	3	7772	1	91.0	8.0	3.0	1853.0	5.0	7.0	1859.0	0	0.0		0.0	0.0	55.0
6272	8272	3	7857	1	91.0	5.0	7.0	1859.0	4.0	7.0	1865.0	0	0.0		0.0	0.0	55.0
6273	8273	3	7858	1	91.0	5.0	7.0	1859.0	31.0	1.0	1868.0	0	0.0		0.0	0.0	55.0
6274	8274	3	7838	1	91.0	8.0	3.0	1853.0	9.0	4.0	1876.0	0	0.0		0.0	0.0	243.0
6275	8275	3	7794	1	91.0	8.0	3.0	1853.0	21.0	7.0	1868.0	0	0.0		0.0	0.0	243.0
6276	8276	3	7840	1	91.0	8.0	3.0	1853.0		3.0	1856.0	0	0.0		0.0	0.0	243.0
6277	8277	3	7792	1	91.0	8.0	3.0	1853.0	30.0	8.0	1862.0	0	0.0		0.0	0.0	243.0
6278	8278	3	7859	1	91.0	1.0	7.0	1856.0	6.0	7.0	1886.0	0	0.0		0.0	0.0	243.0
6279	8279	3	7783	1	91.0	8.0	3.0	1853.0			1876.0	0	0.0		0.0	0.0	247.0
6280	8280	3	7786	1	91.0	8.0	3.0	1853.0	3.0	7.0	1883.0	0	0.0		0.0	0.0	247.0
6281	8281	3	7831	1	91.0	8.0	3.0	1853.0	6.0	7.0	1880.0	0	0.0		0.0	0.0	247.0
6282	8282	3	7832	1	91.0	8.0	3.0	1853.0	1.0	7.0	1856.0	0	0.0		0.0	0.0	247.0
6283	8283	3	7830	1	91.0	1.0	7.0	1856.0	1.0	2.0	1870.0	0	0.0		0.0	0.0	247.0
6284	8284	3	7860	2	91.0	29.0	8.0	1814.0	17.0	1.0	1821.0	0	0.0		0.0	0.0	0.0
6285	8285	3	7861	2	91.0	29.0	3.0	1821.0	1.0	1.0	1848.0	0	0.0	Benoemd 15-3-1821.	0.0	0.0	0.0
6286	8286	3	7712	2	91.0	1.0	1.0	1848.0	31.0	5.0	1860.0	0		Benoemd 19-11-1847. Einddatum: datum ontslagbesluit.	0.0	0.0	0.0
6287	8287	3	7862	2	91.0	19.0	11.0	1860.0			1865.0	0	0.0		0.0	0.0	0.0
6288	8288	3	2934	1	92.0	20.0	10.0	1814.0	8.0	7.0	1818.0	0	0.0	Benoemd 6-10-1814.	0.0	0.0	0.0
6289	8289	3	2807	1	92.0	20.0	10.0	1814.0			1815.0	0	0.0	Benoemd 6-10-1814.	0.0	0.0	0.0
6290	8290	3	7589	1	92.0	20.0	10.0	1814.0	14.0	7.0	1818.0	0	0.0	Benoemd 6-10-1814.	0.0	0.0	0.0
6291	8291	3	7585	1	92.0	20.0	10.0	1814.0	12.0	6.0	1824.0	0	0.0	Benoemd 6-10-1814.	0.0	0.0	0.0
6292	8292	3	2912	1	92.0	20.0	10.0	1814.0			1824.0	0	0.0	Benoemd 6-10-1814. Eind: ontslag.	0.0	0.0	0.0
6293	8293	3	2914	1	92.0	20.0	10.0	1814.0	30.0	5.0	1825.0	0	0.0	Benoemd 6-10-1814. Eind: de vacature bleef nadien onvervuld.	0.0	0.0	0.0
6294	8294	3	3357	1	92.0	20.0	10.0	1814.0			1823.0	0	0.0	Benoemd 6-10-1814.	0.0	0.0	0.0
6295	8295	3	2926	1	92.0	20.0	10.0	1814.0	1.0	7.0	1829.0	0	0.0	Benoemd 6-10-1814.	0.0	0.0	0.0
6296	8296	3	7753	1	92.0	20.0	10.0	1814.0	9.0	8.0	1844.0	0	0.0	Benoemd 6-10-1814.	0.0	0.0	0.0
6297	8297	3	7597	1	92.0	2.0	7.0	1816.0	1.0	7.0	1827.0	0	0.0	Benoemd 20-2-1816.	0.0	0.0	0.0
6298	8298	3	2923	1	92.0	15.0	7.0	1818.0	16.0	3.0	1836.0	0	0.0		0.0	0.0	0.0
6299	8299	3	3495	1	92.0	15.0	7.0	1818.0	30.0	12.0	1830.0	0	0.0	Einddatum: ontslag (datum bevestigend koninklijk besluit).	0.0	0.0	0.0
6300	8300	3	7643	1	92.0	14.0	7.0	1824.0	6.0	4.0	1833.0	0	0.0	Op 15-10-1818 in functie getreden.	0.0	0.0	0.0
6301	8301	3	7607	1	92.0	14.0	7.0	1824.0	11.0	7.0	1825.0	0	0.0	De vacature bleef nadien onvervuld.	0.0	0.0	0.0
6302	8302	3	7693	1	92.0	14.0	7.0	1824.0	15.0	5.0	1841.0	0	0.0	Einddatum: ontslag (datum bevestigend koninklijk besluit).	0.0	0.0	0.0
6303	8303	3	7607	1	92.0	7.0	7.0	1827.0	29.0	1.0	1837.0	0	0.0	Op 27-8-1827 in functie getreden.	0.0	0.0	0.0
6304	8304	3	7745	1	92.0	11.0	7.0	1829.0	30.0	6.0	1841.0	0	0.0	Op 17-9-1829 in functie getreden.	0.0	0.0	0.0
6305	8305	3	7763	1	92.0	8.0	7.0	1831.0	1.0	7.0	1856.0	0	0.0	Op 3-9-1831 in functie getreden.	0.0	0.0	0.0
6306	8306	3	7647	1	92.0	5.0	7.0	1833.0	31.0	1.0	1836.0	0	0.0	Op 28-8-1833 in functie getreden.	0.0	0.0	0.0
6307	8307	3	7617	1	92.0	6.0	7.0	1836.0	18.0	8.0	1842.0	0	0.0		0.0	0.0	0.0
6308	8308	3	7651	1	92.0	6.0	7.0	1836.0	19.0	9.0	1851.0	0	0.0		0.0	0.0	0.0
6309	8309	3	3571	1	92.0	5.0	7.0	1837.0	28.0	7.0	1842.0	0	0.0	Op 1-9-1837 in functie getreden.	0.0	0.0	0.0
6310	8310	3	7653	1	92.0	10.0	7.0	1841.0	26.0	9.0	1850.0	0	0.0	Op 21-8-1841 in functie getreden.	0.0	0.0	0.0
6311	8311	3	7733	1	92.0	10.0	7.0	1841.0	11.0	4.0	1881.0	0	0.0	Op 21-8-1841 in functie getreden.	0.0	0.0	0.0
6312	8312	3	2840	1	92.0	1.0	8.0	1842.0	26.0	9.0	1850.0	0	0.0		0.0	0.0	0.0
6313	8313	3	7630	1	92.0	20.0	9.0	1842.0	27.0	7.0	1846.0	0	0.0	Op 28-11-1842 in functie getreden.	0.0	0.0	0.0
6314	8314	3	7750	1	92.0	4.0	7.0	1845.0	13.0	1.0	1853.0	0	0.0	Einddatum: ontslag (datum bedankbrief).	0.0	0.0	0.0
6315	8315	3	7636	1	92.0	14.0	7.0	1847.0	26.0	9.0	1850.0	0	0.0	De vacature werd nadien niet vervuld.	0.0	0.0	0.0
6316	8316	3	6980	1	92.0	26.0	9.0	1850.0	14.0	5.0	1860.0	0	0.0	Einddatum: ontslag (datum ontslagbrief).	0.0	0.0	0.0
6317	8317	3	7792	1	92.0	26.0	9.0	1850.0	1.0	7.0	1856.0	0	0.0		0.0	0.0	0.0
6318	8318	3	7735	1	92.0	6.0	11.0	1851.0	31.0	3.0	1864.0	0	0.0		0.0	0.0	0.0
6319	8319	3	7635	1	92.0	9.0	3.0	1853.0	2.0	7.0	1889.0	0	0.0		0.0	0.0	0.0
6320	8320	3	7859	1	92.0	2.0	7.0	1856.0	15.0	7.0	1864.0	0	0.0	Op 12-8-1856 in functie getreden.	0.0	0.0	0.0
6321	8321	3	7743	1	92.0	2.0	7.0	1856.0	1.0	7.0	1867.0	0	0.0	Op 12-8-1856 in functie getreden.	0.0	0.0	0.0
6322	8322	3	7629	1	92.0	4.0	7.0	1860.0	8.0	2.0	1868.0	0	0.0	Eind: ontslag.	0.0	0.0	0.0
6323	8323	3	7863	6	7.0	4.0	9.0	1816.0	13.0	12.0	1823.0	0	0.0		0.0	0.0	0.0
6324	8324	3	7863	55	7.0	13.0	12.0	1824.0	11.0	5.0	1830.0	0	0.0	Met ingang van 1-1-1824.	0.0	0.0	0.0
6325	8325	3	7863	58	7.0	13.0	10.0	1815.0	4.0	9.0	1816.0	0	0.0	Bij de afdeling Algemeen Secretariaat, 'belast met het toezicht op de geregelde orde van den dienst in deszelfs geheel'.	0.0	0.0	0.0
6326	8326	3	7864	53	7.0	24.0	7.0	1817.0	13.0	12.0	1823.0	0	0.0	Bij de afdeling Comptabiliteit.	0.0	0.0	0.0
6327	8327	3	7864	7	7.0	13.0	12.0	1823.0	22.0	9.0	1836.0	0	0.0	Commies met de persoonlijke titel van referendaris.	0.0	0.0	0.0
6328	8328	3	7864	6	7.0	22.0	9.0	1836.0	8.0	10.0	1842.0	0	0.0		0.0	0.0	0.0
6329	8329	3	7864	55	7.0	8.0	10.0	1842.0	28.0	10.0	1853.0	0	0.0		0.0	0.0	0.0
6330	8330	3	3731	58	7.0	13.0	10.0	1815.0	25.0	5.0	1817.0	0	0.0		0.0	0.0	0.0
6331	8331	3	7865	7	7.0	3.0	5.0	1842.0	4.0	11.0	1853.0	0	0.0		0.0	0.0	0.0
6332	8332	3	7865	55	7.0	4.0	11.0	1859.0	24.0	1.0	1857.0	0	0.0		0.0	0.0	0.0
6333	8333	3	6691	7	7.0	4.0	9.0	1848.0	24.0	1.0	1857.0	0	0.0		0.0	0.0	0.0
6334	8334	3	6691	55	7.0	24.0	1.0	1857.0	30.0	6.0	1862.0	0	0.0		0.0	0.0	0.0
6335	8335	3	7866	58	7.0	13.0	10.0	1815.0			1817.0	0	0.0		0.0	0.0	0.0
6336	8336	3	7867	7	7.0	13.0	12.0	1823.0	19.0	8.0	1829.0	0	0.0	Hoofdcommies met de persoonlijke titel van referendaris. Begindatum: met ingang van 1-1-1824.	0.0	0.0	0.0
6337	8337	3	7867	53	7.0	20.0	11.0	1817.0	13.0	12.0	1823.0	0	0.0		0.0	0.0	0.0
6338	8338	3	7868	53	7.0	1.0	10.0	1818.0			1823.0	0	0.0	Begindatum: niet de datum van het koninklijk besluit maar de aanvangsdatum van de functie.	0.0	0.0	0.0
6339	8339	3	3954	7	7.0	22.0	9.0	1836.0	28.0	2.0	1841.0	0	0.0		0.0	0.0	0.0
6340	8340	3	7869	7	7.0	26.0	5.0	1837.0	3.0	5.0	1842.0	0	0.0	Persoonlijke titel van referendaris.	0.0	0.0	0.0
6341	8341	3	3980	7	7.0	8.0	4.0	1841.0	21.0	12.0	1845.0	0	0.0		0.0	0.0	0.0
6342	8342	3	7870	7	7.0	25.0	5.0	1842.0	1.0	7.0	1844.0	0	0.0		0.0	0.0	0.0
6343	8343	3	7871	7	7.0	29.0	7.0	1843.0	25.0	8.0	1848.0	0	0.0		0.0	0.0	0.0
6344	8344	3	7872	7	7.0	31.0	5.0	1851.0	30.0	12.0	1862.0	0	0.0	Aanvankelijk referendaris titulair, op 21-12-1855 referendaris.	0.0	0.0	0.0
6345	8345	3	7873	7	7.0	14.0	11.0	1853.0	5.0	12.0	1866.0	0	0.0		0.0	0.0	0.0
6346	8346	3	7874	7	7.0	20.0	3.0	1854.0	14.0	12.0	1861.0	0	0.0		0.0	0.0	0.0
6347	8347	3	7874	56	7.0	14.0	12.0	1861.0	29.0	3.0	1863.0	0	0.0		0.0	0.0	0.0
6348	8348	3	7875	7	7.0	1.0	11.0	1856.0			1889.0	0	0.0		0.0	0.0	0.0
6349	8349	3	7876	7	7.0	24.0	1.0	1857.0	15.0	1.0	1858.0	0	0.0	Werd hoogleraar te Groningen.	0.0	0.0	0.0
6350	8350	3	2909	7	7.0	6.0	7.0	1859.0	10.0	1.0	1862.0	0	0.0		0.0	0.0	0.0
6351	8351	3	7877	7	7.0	29.0	12.0	1860.0	1.0	7.0	1862.0	0	0.0		0.0	0.0	0.0
6352	8352	3	7878	7	7.0	8.0	12.0	1846.0			1854.0	0	0.0	Inspecteur der gevangenissen 'belast met de werkzaamheden van de functie van referendaris'.	0.0	0.0	0.0
6353	8353	3	7879	7	7.0	20.0	3.0	1854.0	23.0	12.0	1871.0	0	0.0	Inspecteur der gevangenissen. Op 7-12-1861 hoofdinspecteur der gevangenissen. Op 28-12-1855 reeds hoofdinspecteur van 's Rijks politie.	0.0	0.0	0.0
6354	8354	3	7880	7	7.0	14.0	12.0	1861.0	26.0	5.0	1881.0	0	0.0	Inspecteur der gevangenissen.	0.0	0.0	0.0
6355	8356	3	7881	6	9.0	12.0	4.0	1814.0	12.0	1.0	1816.0	0	0.0		0.0	0.0	0.0
6356	8357	3	7881	55	9.0	12.0	1.0	1816.0	13.0	12.0	1831.0	0	0.0		0.0	0.0	0.0
6357	8358	3	7881	56	9.0	13.0	12.0	1831.0	1.0	11.0	1841.0	0	0.0		0.0	0.0	0.0
6358	8359	3	3829	55	9.0	13.0	12.0	1831.0	6.0	3.0	1846.0	0	0.0		0.0	0.0	0.0
6359	8360	3	3829	9	5.0	12.0	1.0	1816.0	7.0	4.0	1823.0	0	0.0	Koninklijk besluit 6-4-1818: werkzaam op Binnenlandse Zaken.	0.0	0.0	0.0
